transaction_id,player_id,transaction_date,currency_type,bundle_tier,amount_usd,quantity_received,spend_segment,market,platform,experiment_group,install_date
321,41380,2024-05-14,coin,large,349.99,150000,Whale,Germany,iOS,,2024-04-14
322,42704,2024-05-14,coin,large,349.99,150000,Whale,UK,iOS,,2024-04-06
323,44091,2024-05-14,coin,large,349.99,150000,Whale,US,iOS,,2024-04-15
324,47014,2024-05-14,coin,large,349.99,150000,Whale,UK,iOS,,2024-04-11
325,49426,2024-05-14,coin,large,349.99,150000,Whale,UK,iOS,,2024-04-11
326,6942,2024-05-15,coin,large,349.99,150000,Whale,Canada,iOS,,2024-04-12
327,6942,2024-05-15,coin,large,349.99,150000,Whale,Canada,iOS,,2024-04-12
328,16281,2024-05-15,coin,medium,79.99,30000,Dolphin,US,iOS,,2024-04-30
329,19303,2024-05-15,coin,large,349.99,150000,Whale,US,iOS,,2024-04-29
330,22119,2024-05-15,coin,micro,2.99,1000,Minnow,US,Android,,2024-05-09
331,22613,2024-05-15,coin,large,349.99,150000,Whale,US,Android,,2024-04-30
332,24751,2024-05-15,coin,large,349.99,150000,Whale,Other,iOS,,2024-04-29
333,28351,2024-05-15,coin,large,349.99,150000,Whale,Australia,Android,,2024-05-02
334,32310,2024-05-15,coin,medium,79.99,30000,Whale,Germany,iOS,,2024-04-02
335,32532,2024-05-15,coin,large,349.99,150000,Whale,US,Android,,2024-04-27
336,33948,2024-05-15,coin,large,349.99,150000,Whale,UK,iOS,,2024-04-16
337,37515,2024-05-15,coin,large,349.99,150000,Whale,US,iOS,,2024-05-01
338,41380,2024-05-15,coin,large,349.99,150000,Whale,Germany,iOS,,2024-04-14
339,41502,2024-05-15,coin,small,29.99,10000,Minnow,UK,iOS,,2024-04-01
340,42032,2024-05-15,coin,medium,79.99,30000,Whale,US,Android,,2024-04-15
341,44366,2024-05-15,coin,small,29.99,10000,Minnow,US,iOS,,2024-05-08
342,44840,2024-05-15,coin,large,349.99,150000,Whale,UK,iOS,,2024-05-06
343,46283,2024-05-15,coin,large,349.99,150000,Whale,UK,iOS,,2024-04-23
344,49652,2024-05-15,coin,medium,79.99,30000,Minnow,Canada,iOS,,2024-04-08
345,2333,2024-05-16,coin,large,349.99,150000,Whale,US,iOS,,2024-05-12
346,4156,2024-05-16,coin,large,349.99,150000,Whale,US,Android,,2024-04-29
347,10315,2024-05-16,coin,medium,79.99,30000,Dolphin,US,iOS,,2024-04-30
348,10358,2024-05-16,coin,large,349.99,150000,Whale,Canada,iOS,,2024-04-05
349,11824,2024-05-16,coin,large,349.99,150000,Dolphin,US,iOS,,2024-04-05
350,12094,2024-05-16,coin,large,349.99,150000,Whale,US,Android,,2024-04-12
351,14383,2024-05-16,coin,large,349.99,150000,Whale,US,iOS,,2024-04-01
352,15587,2024-05-16,coin,medium,79.99,30000,Dolphin,US,Android,,2024-04-20
353,18044,2024-05-16,coin,medium,79.99,30000,Dolphin,US,iOS,,2024-04-03
354,25139,2024-05-16,coin,medium,79.99,30000,Minnow,US,iOS,,2024-05-01
355,25234,2024-05-16,coin,medium,79.99,30000,Minnow,UK,Android,,2024-04-06
356,33857,2024-05-16,coin,medium,79.99,30000,Dolphin,Other,iOS,,2024-04-18
357,34749,2024-05-16,coin,large,349.99,150000,Whale,Canada,iOS,,2024-05-11
358,35444,2024-05-16,coin,large,349.99,150000,Whale,Other,Android,,2024-05-11
359,37086,2024-05-16,coin,large,349.99,150000,Whale,Australia,iOS,,2024-04-15
360,37391,2024-05-16,coin,small,29.99,10000,Dolphin,US,iOS,,2024-04-06
361,40942,2024-05-16,coin,large,349.99,150000,Whale,US,iOS,,2024-05-11
362,41465,2024-05-16,coin,large,349.99,150000,Whale,UK,iOS,,2024-05-14
363,44840,2024-05-16,coin,large,349.99,150000,Whale,UK,iOS,,2024-05-06
364,45608,2024-05-16,coin,large,349.99,150000,Whale,US,iOS,,2024-04-16
365,46668,2024-05-16,coin,small,29.99,10000,Minnow,Other,iOS,,2024-05-06
366,48045,2024-05-16,coin,large,349.99,150000,Whale,US,Android,,2024-04-14
367,2681,2024-05-17,coin,large,349.99,150000,Whale,US,iOS,,2024-04-25
368,3751,2024-05-17,coin,micro,2.99,1000,Dolphin,Other,Android,,2024-04-16
369,7162,2024-05-17,coin,medium,79.99,30000,Minnow,Other,iOS,,2024-04-07
370,7338,2024-05-17,coin,medium,79.99,30000,Dolphin,UK,iOS,,2024-04-17
371,10108,2024-05-17,coin,small,29.99,10000,Whale,Australia,iOS,,2024-05-13
372,10315,2024-05-17,coin,large,349.99,150000,Dolphin,US,iOS,,2024-04-30
373,11968,2024-05-17,coin,medium,79.99,30000,Dolphin,UK,iOS,,2024-04-01
374,14549,2024-05-17,coin,large,349.99,150000,Whale,US,iOS,,2024-04-29
375,16564,2024-05-17,coin,medium,79.99,30000,Whale,Germany,iOS,,2024-04-19
376,17056,2024-05-17,coin,large,349.99,150000,Whale,Canada,iOS,,2024-04-10
377,17423,2024-05-17,coin,medium,79.99,30000,Dolphin,Canada,iOS,,2024-04-23
378,19359,2024-05-17,coin,large,349.99,150000,Whale,US,Android,,2024-05-01
379,26978,2024-05-17,coin,large,349.99,150000,Whale,Australia,iOS,,2024-05-03
380,30043,2024-05-17,coin,medium,79.99,30000,Dolphin,US,Android,,2024-05-02
381,31767,2024-05-17,coin,large,349.99,150000,Whale,US,iOS,,2024-04-18
382,32310,2024-05-17,coin,large,349.99,150000,Whale,Germany,iOS,,2024-04-02
383,37584,2024-05-17,coin,large,349.99,150000,Whale,US,Android,,2024-05-07
384,37611,2024-05-17,coin,small,29.99,10000,Dolphin,US,iOS,,2024-05-13
385,38419,2024-05-17,coin,large,349.99,150000,Whale,US,Android,,2024-04-02
386,40170,2024-05-17,coin,large,349.99,150000,Whale,US,Android,,2024-04-16
387,45439,2024-05-17,coin,medium,79.99,30000,Minnow,Germany,Android,,2024-05-03
388,45966,2024-05-17,coin,large,349.99,150000,Whale,Australia,iOS,,2024-05-05
389,47915,2024-05-17,coin,large,349.99,150000,Whale,Other,Android,,2024-04-06
390,3059,2024-05-18,coin,large,349.99,150000,Whale,US,iOS,,2024-05-08
391,3187,2024-05-18,coin,large,349.99,150000,Whale,Australia,iOS,,2024-04-28
392,3575,2024-05-18,coin,large,349.99,150000,Whale,US,iOS,,2024-05-09
393,9739,2024-05-18,coin,small,29.99,10000,Minnow,US,iOS,,2024-05-06
394,10358,2024-05-18,coin,large,349.99,150000,Whale,Canada,iOS,,2024-04-05
395,15155,2024-05-18,coin,small,29.99,10000,Minnow,Canada,iOS,,2024-04-08
396,15582,2024-05-18,coin,large,349.99,150000,Whale,Canada,iOS,,2024-05-03
397,20428,2024-05-18,coin,medium,79.99,30000,Dolphin,US,Android,,2024-04-14
398,23384,2024-05-18,coin,large,349.99,150000,Whale,US,iOS,,2024-04-12
399,23668,2024-05-18,coin,medium,79.99,30000,Dolphin,Germany,Android,,2024-04-02
400,24174,2024-05-18,coin,small,29.99,10000,Dolphin,UK,iOS,,2024-04-06
401,25835,2024-05-18,coin,small,29.99,10000,Minnow,Other,iOS,,2024-05-03
402,27112,2024-05-18,coin,medium,79.99,30000,Minnow,US,iOS,,2024-05-18
403,27274,2024-05-18,coin,large,349.99,150000,Whale,UK,Android,,2024-05-07
404,27579,2024-05-18,coin,medium,79.99,30000,Whale,Other,iOS,,2024-04-18
405,36738,2024-05-18,coin,small,29.99,10000,Minnow,US,Android,,2024-04-13
406,38173,2024-05-18,coin,large,349.99,150000,Whale,US,iOS,,2024-04-06
407,40121,2024-05-18,coin,large,349.99,150000,Whale,Other,iOS,,2024-04-12
408,48567,2024-05-18,coin,small,29.99,10000,Whale,Other,iOS,,2024-04-04
409,49426,2024-05-18,coin,large,349.99,150000,Whale,UK,iOS,,2024-04-11
410,1232,2024-05-19,coin,micro,2.99,1000,Minnow,US,Android,,2024-05-10
411,2648,2024-05-19,coin,medium,79.99,30000,Dolphin,Germany,iOS,,2024-05-09
412,2806,2024-05-19,coin,micro,2.99,1000,Minnow,Other,Android,,2024-05-02
413,5102,2024-05-19,coin,medium,79.99,30000,Minnow,US,Android,,2024-04-25
414,8750,2024-05-19,coin,large,349.99,150000,Whale,US,Android,,2024-04-30
415,9455,2024-05-19,coin,large,349.99,150000,Whale,US,Android,,2024-04-04
416,10584,2024-05-19,coin,medium,79.99,30000,Whale,US,Android,,2024-05-10
417,16520,2024-05-19,coin,small,29.99,10000,Minnow,UK,Android,,2024-04-10
418,18513,2024-05-19,coin,large,349.99,150000,Whale,Other,Android,,2024-04-23
419,23962,2024-05-19,coin,small,29.99,10000,Minnow,Other,iOS,,2024-04-23
420,24070,2024-05-19,coin,medium,79.99,30000,Dolphin,Other,iOS,,2024-04-13
421,24727,2024-05-19,coin,small,29.99,10000,Minnow,Other,iOS,,2024-05-08
422,26176,2024-05-19,coin,small,29.99,10000,Minnow,US,iOS,,2024-04-18
423,29433,2024-05-19,coin,large,349.99,150000,Whale,US,Android,,2024-04-07
424,33837,2024-05-19,coin,medium,79.99,30000,Whale,US,Android,,2024-04-13
425,38567,2024-05-19,coin,small,29.99,10000,Whale,Germany,iOS,,2024-04-12
426,40511,2024-05-19,coin,small,29.99,10000,Dolphin,UK,Android,,2024-04-05
427,42477,2024-05-19,coin,large,349.99,150000,Whale,Canada,iOS,,2024-04-02
428,42824,2024-05-19,coin,large,349.99,150000,Whale,US,Android,,2024-05-04
429,46584,2024-05-19,coin,medium,79.99,30000,Dolphin,US,iOS,,2024-05-10
430,46728,2024-05-19,coin,large,349.99,150000,Whale,Other,iOS,,2024-04-26
431,47406,2024-05-19,coin,large,349.99,150000,Whale,Australia,iOS,,2024-04-05
432,49352,2024-05-19,coin,large,349.99,150000,Whale,US,iOS,,2024-04-09
433,2300,2024-05-20,coin,medium,79.99,30000,Dolphin,Other,iOS,,2024-04-29
434,6811,2024-05-20,coin,medium,79.99,30000,Minnow,US,Android,,2024-05-10
435,13237,2024-05-20,coin,small,29.99,10000,Dolphin,US,iOS,,2024-04-05
436,18513,2024-05-20,coin,large,349.99,150000,Whale,Other,Android,,2024-04-23
437,22393,2024-05-20,coin,large,349.99,150000,Whale,US,Android,,2024-05-13
438,22616,2024-05-20,coin,small,29.99,10000,Dolphin,Other,iOS,,2024-05-09
439,28967,2024-05-20,coin,large,349.99,150000,Whale,US,iOS,,2024-04-27
440,29875,2024-05-20,coin,large,349.99,150000,Whale,US,Android,,2024-05-06
441,32006,2024-05-20,coin,large,349.99,150000,Whale,US,Android,,2024-04-24
442,32958,2024-05-20,coin,micro,2.99,1000,Minnow,US,Android,,2024-05-15
443,36624,2024-05-20,coin,large,349.99,150000,Whale,US,Android,,2024-04-14
444,37086,2024-05-20,coin,medium,79.99,30000,Whale,Australia,iOS,,2024-04-15
445,42032,2024-05-20,coin,large,349.99,150000,Whale,US,Android,,2024-04-15
446,42412,2024-05-20,coin,large,349.99,150000,Whale,US,iOS,,2024-04-02
447,42704,2024-05-20,coin,small,29.99,10000,Whale,UK,iOS,,2024-04-06
448,44102,2024-05-20,coin,large,349.99,150000,Whale,Canada,Android,,2024-04-15
449,44605,2024-05-20,coin,large,349.99,150000,Whale,US,Android,,2024-05-10
450,44900,2024-05-20,coin,large,349.99,150000,Whale,Other,Android,,2024-04-10
451,46847,2024-05-20,coin,large,349.99,150000,Whale,US,iOS,,2024-04-18
452,48503,2024-05-20,coin,medium,79.99,30000,Minnow,Germany,Android,,2024-05-17
453,7405,2024-05-21,coin,small,29.99,10000,Dolphin,UK,iOS,,2024-05-16
454,7602,2024-05-21,coin,large,349.99,150000,Whale,Germany,Android,,2024-04-05
455,7828,2024-05-21,coin,large,349.99,150000,Whale,Germany,Android,,2024-05-13
456,15175,2024-05-21,coin,medium,79.99,30000,Dolphin,Canada,iOS,,2024-04-11
457,15406,2024-05-21,coin,micro,2.99,1000,Minnow,US,iOS,,2024-04-30
458,16835,2024-05-21,coin,small,29.99,10000,Dolphin,US,Android,,2024-04-13
459,18995,2024-05-21,coin,large,349.99,150000,Whale,Australia,iOS,,2024-04-27
460,23115,2024-05-21,coin,large,349.99,150000,Whale,US,Android,,2024-04-29
461,23384,2024-05-21,coin,large,349.99,150000,Whale,US,iOS,,2024-04-12
462,23455,2024-05-21,coin,large,349.99,150000,Whale,Other,iOS,,2024-04-02
463,27919,2024-05-21,coin,small,29.99,10000,Whale,Canada,iOS,,2024-04-11
464,31720,2024-05-21,coin,large,349.99,150000,Whale,US,iOS,,2024-05-16
465,32310,2024-05-21,coin,medium,79.99,30000,Whale,Germany,iOS,,2024-04-02
466,32886,2024-05-21,coin,large,349.99,150000,Whale,US,iOS,,2024-05-11
467,34192,2024-05-21,coin,large,349.99,150000,Whale,US,iOS,,2024-04-27
468,35402,2024-05-21,coin,large,349.99,150000,Whale,US,iOS,,2024-04-07
469,39670,2024-05-21,coin,medium,79.99,30000,Dolphin,US,Android,,2024-05-06
470,41083,2024-05-21,coin,large,349.99,150000,Whale,US,iOS,,2024-04-11
471,41083,2024-05-21,coin,large,349.99,150000,Whale,US,iOS,,2024-04-11
472,44705,2024-05-21,coin,large,349.99,150000,Whale,Canada,iOS,,2024-04-09
473,47421,2024-05-21,coin,small,29.99,10000,Dolphin,US,iOS,,2024-05-08
474,4056,2024-05-22,coin,large,349.99,150000,Dolphin,US,iOS,,2024-04-09
475,5231,2024-05-22,coin,large,349.99,150000,Whale,US,iOS,,2024-04-27
476,20098,2024-05-22,coin,large,349.99,150000,Whale,UK,iOS,,2024-04-07
477,23317,2024-05-22,coin,large,349.99,150000,Whale,US,Android,,2024-04-19
478,25376,2024-05-22,coin,medium,79.99,30000,Dolphin,Other,iOS,,2024-05-16
479,29652,2024-05-22,coin,large,349.99,150000,Whale,UK,Android,,2024-05-08
480,33676,2024-05-22,coin,medium,79.99,30000,Dolphin,Canada,iOS,,2024-04-16
481,35514,2024-05-22,coin,medium,79.99,30000,Whale,Other,Android,,2024-04-26
482,39095,2024-05-22,coin,large,349.99,150000,Whale,Germany,iOS,,2024-05-02
483,41190,2024-05-22,coin,large,349.99,150000,Whale,US,iOS,,2024-05-06
484,45662,2024-05-22,coin,large,349.99,150000,Whale,Other,Android,,2024-04-20
485,1654,2024-05-23,coin,micro,2.99,1000,Dolphin,Other,iOS,,2024-04-20
486,8273,2024-05-23,coin,large,349.99,150000,Whale,US,Android,,2024-05-18
487,10919,2024-05-23,coin,large,349.99,150000,Whale,Germany,Android,,2024-05-21
488,11481,2024-05-23,coin,micro,2.99,1000,Minnow,Other,iOS,,2024-05-09
489,13942,2024-05-23,coin,medium,79.99,30000,Whale,US,iOS,,2024-04-05
490,18697,2024-05-23,coin,large,349.99,150000,Whale,US,iOS,,2024-05-06
491,22048,2024-05-23,coin,medium,79.99,30000,Whale,Other,iOS,,2024-04-05
492,22697,2024-05-23,coin,medium,79.99,30000,Whale,Germany,Android,,2024-05-04
493,24898,2024-05-23,coin,medium,79.99,30000,Whale,Canada,iOS,,2024-04-12
494,28877,2024-05-23,coin,large,349.99,150000,Whale,Other,Android,,2024-04-30
495,29128,2024-05-23,coin,medium,79.99,30000,Dolphin,US,iOS,,2024-04-22
496,36026,2024-05-23,coin,large,349.99,150000,Whale,Canada,iOS,,2024-04-19
497,37557,2024-05-23,coin,large,349.99,150000,Whale,Other,iOS,,2024-04-24
498,39164,2024-05-23,coin,small,29.99,10000,Dolphin,Canada,iOS,,2024-04-28
499,42032,2024-05-23,coin,large,349.99,150000,Whale,US,Android,,2024-04-15
500,43093,2024-05-23,coin,large,349.99,150000,Whale,Germany,iOS,,2024-04-23
501,48567,2024-05-23,coin,large,349.99,150000,Whale,Other,iOS,,2024-04-04
502,882,2024-05-24,coin,large,349.99,150000,Whale,US,iOS,,2024-05-08
503,2333,2024-05-24,coin,large,349.99,150000,Whale,US,iOS,,2024-05-12
504,4240,2024-05-24,coin,small,29.99,10000,Dolphin,Other,Android,,2024-04-23
505,11186,2024-05-24,coin,large,349.99,150000,Whale,US,iOS,,2024-04-18
506,14663,2024-05-24,coin,large,349.99,150000,Dolphin,US,iOS,,2024-04-09
507,15386,2024-05-24,coin,large,349.99,150000,Whale,US,iOS,,2024-05-07
508,16328,2024-05-24,coin,small,29.99,10000,Dolphin,US,Android,,2024-04-06
509,16564,2024-05-24,coin,large,349.99,150000,Whale,Germany,iOS,,2024-04-19
510,19138,2024-05-24,coin,large,349.99,150000,Whale,Other,Android,,2024-05-22
511,20177,2024-05-24,coin,medium,79.99,30000,Dolphin,Canada,iOS,,2024-04-18
512,20365,2024-05-24,coin,small,29.99,10000,Minnow,Other,iOS,,2024-04-20
513,21417,2024-05-24,coin,small,29.99,10000,Dolphin,US,iOS,,2024-04-27
514,23115,2024-05-24,coin,large,349.99,150000,Whale,US,Android,,2024-04-29
515,23861,2024-05-24,coin,small,29.99,10000,Dolphin,US,iOS,,2024-04-25
516,27063,2024-05-24,coin,large,349.99,150000,Whale,Other,iOS,,2024-05-05
517,27224,2024-05-24,coin,large,349.99,150000,Whale,Canada,Android,,2024-04-25
518,27274,2024-05-24,coin,large,349.99,150000,Whale,UK,Android,,2024-05-07
519,40642,2024-05-24,coin,large,349.99,150000,Whale,Canada,iOS,,2024-04-09
520,41759,2024-05-24,coin,small,29.99,10000,Dolphin,US,iOS,,2024-04-27
521,45103,2024-05-24,coin,small,29.99,10000,Dolphin,US,Android,,2024-05-04
522,46403,2024-05-24,coin,small,29.99,10000,Minnow,Germany,iOS,,2024-04-27
523,49307,2024-05-24,coin,medium,79.99,30000,Whale,UK,iOS,,2024-04-27
524,57,2024-05-25,coin,medium,79.99,30000,Dolphin,Other,iOS,,2024-05-23
525,8010,2024-05-25,coin,large,349.99,150000,Whale,Other,Android,,2024-04-08
526,9020,2024-05-25,coin,small,29.99,10000,Whale,US,iOS,,2024-05-23
527,12462,2024-05-25,coin,small,29.99,10000,Minnow,UK,iOS,,2024-04-21
528,17258,2024-05-25,coin,micro,2.99,1000,Minnow,US,iOS,,2024-05-19
529,20353,2024-05-25,coin,large,349.99,150000,Whale,Australia,iOS,,2024-04-16
530,20668,2024-05-25,coin,small,29.99,10000,Minnow,US,Android,,2024-05-08
531,21122,2024-05-25,coin,medium,79.99,30000,Whale,US,Android,,2024-04-30
532,25992,2024-05-25,coin,large,349.99,150000,Whale,UK,iOS,,2024-04-11
533,29969,2024-05-25,coin,small,29.99,10000,Whale,Canada,iOS,,2024-05-06
534,31096,2024-05-25,coin,medium,79.99,30000,Whale,Germany,iOS,,2024-05-20
535,31821,2024-05-25,coin,large,349.99,150000,Whale,Other,iOS,,2024-04-26
536,32549,2024-05-25,coin,small,29.99,10000,Minnow,US,iOS,,2024-05-16
537,33948,2024-05-25,coin,large,349.99,150000,Whale,UK,iOS,,2024-04-16
538,34192,2024-05-25,coin,large,349.99,150000,Whale,US,iOS,,2024-04-27
539,36599,2024-05-25,coin,micro,2.99,1000,Minnow,Other,Android,,2024-04-21
540,36953,2024-05-25,coin,large,349.99,150000,Whale,UK,iOS,,2024-04-20
541,38173,2024-05-25,coin,large,349.99,150000,Whale,US,iOS,,2024-04-06
542,39378,2024-05-25,coin,small,29.99,10000,Dolphin,US,Android,,2024-04-21
543,44900,2024-05-25,coin,large,349.99,150000,Whale,Other,Android,,2024-04-10
544,46737,2024-05-25,coin,large,349.99,150000,Whale,UK,Android,,2024-04-14
545,46956,2024-05-25,coin,medium,79.99,30000,Whale,US,Android,,2024-05-09
546,48567,2024-05-25,coin,large,349.99,150000,Whale,Other,iOS,,2024-04-04
547,3059,2024-05-26,coin,large,349.99,150000,Whale,US,iOS,,2024-05-08
548,3506,2024-05-26,coin,large,349.99,150000,Whale,UK,iOS,,2024-05-15
549,7645,2024-05-26,coin,large,349.99,150000,Whale,Other,iOS,,2024-04-16
550,9998,2024-05-26,coin,medium,79.99,30000,Dolphin,US,iOS,,2024-05-05
551,11366,2024-05-26,coin,medium,79.99,30000,Minnow,UK,Android,,2024-05-08
552,16297,2024-05-26,coin,large,349.99,150000,Whale,Germany,Android,,2024-04-25
553,20434,2024-05-26,coin,medium,79.99,30000,Dolphin,Canada,Android,,2024-05-07
554,22204,2024-05-26,coin,large,349.99,150000,Whale,US,iOS,,2024-04-20
555,24665,2024-05-26,coin,medium,79.99,30000,Dolphin,US,iOS,,2024-05-16
556,34039,2024-05-26,coin,large,349.99,150000,Whale,US,iOS,,2024-04-30
557,36445,2024-05-26,coin,large,349.99,150000,Whale,US,iOS,,2024-05-21
558,36953,2024-05-26,coin,medium,79.99,30000,Whale,UK,iOS,,2024-04-20
559,38419,2024-05-26,coin,medium,79.99,30000,Whale,US,Android,,2024-04-02
560,41905,2024-05-26,coin,large,349.99,150000,Whale,Canada,Android,,2024-05-18
561,44082,2024-05-26,coin,large,349.99,150000,Whale,US,iOS,,2024-05-10
562,44384,2024-05-26,coin,small,29.99,10000,Dolphin,US,iOS,,2024-04-08
563,48392,2024-05-26,coin,micro,2.99,1000,Minnow,Germany,iOS,,2024-05-16
564,48571,2024-05-26,coin,large,349.99,150000,Whale,US,iOS,,2024-05-12
565,9695,2024-05-27,coin,medium,79.99,30000,Dolphin,US,iOS,,2024-04-30
566,10650,2024-05-27,coin,large,349.99,150000,Whale,Other,iOS,,2024-04-23
567,14418,2024-05-27,coin,large,349.99,150000,Whale,UK,iOS,,2024-05-05
568,14579,2024-05-27,coin,large,349.99,150000,Whale,US,iOS,,2024-05-16
569,14609,2024-05-27,coin,medium,79.99,30000,Minnow,Canada,iOS,,2024-05-21
570,14610,2024-05-27,coin,large,349.99,150000,Whale,US,iOS,,2024-04-18
571,15356,2024-05-27,coin,large,349.99,150000,Whale,US,iOS,,2024-05-05
572,15386,2024-05-27,coin,large,349.99,150000,Whale,US,iOS,,2024-05-07
573,21484,2024-05-27,coin,small,29.99,10000,Minnow,Other,Android,,2024-04-11
574,29433,2024-05-27,coin,large,349.99,150000,Whale,US,Android,,2024-04-07
575,31900,2024-05-27,coin,large,349.99,150000,Whale,Canada,iOS,,2024-04-03
576,35424,2024-05-27,coin,small,29.99,10000,Minnow,Germany,iOS,,2024-05-05
577,37718,2024-05-27,coin,medium,79.99,30000,Minnow,Other,iOS,,2024-05-09
578,38784,2024-05-27,coin,micro,2.99,1000,Minnow,UK,iOS,,2024-04-22
579,45271,2024-05-27,coin,medium,79.99,30000,Dolphin,US,Android,,2024-05-13
580,46619,2024-05-27,coin,large,349.99,150000,Whale,US,iOS,,2024-05-26
581,3059,2024-05-28,coin,large,349.99,150000,Whale,US,iOS,,2024-05-08
582,6151,2024-05-28,coin,medium,79.99,30000,Whale,US,iOS,,2024-05-27
583,8643,2024-05-28,coin,small,29.99,10000,Minnow,US,iOS,,2024-04-30
584,9507,2024-05-28,coin,large,349.99,150000,Whale,US,iOS,,2024-05-13
585,13075,2024-05-28,coin,medium,79.99,30000,Dolphin,US,Android,,2024-04-28
586,13637,2024-05-28,coin,medium,79.99,30000,Dolphin,Other,iOS,,2024-04-26
587,18460,2024-05-28,coin,large,349.99,150000,Dolphin,Canada,Android,,2024-05-14
588,22048,2024-05-28,coin,medium,79.99,30000,Whale,Other,iOS,,2024-04-05
589,23252,2024-05-28,coin,large,349.99,150000,Dolphin,US,Android,,2024-05-19
590,24150,2024-05-28,coin,small,29.99,10000,Minnow,US,iOS,,2024-04-22
591,31096,2024-05-28,coin,large,349.99,150000,Whale,Germany,iOS,,2024-05-20
592,34054,2024-05-28,coin,large,349.99,150000,Minnow,US,iOS,,2024-04-16
593,34334,2024-05-28,coin,medium,79.99,30000,Dolphin,Australia,Android,,2024-04-15
594,36784,2024-05-28,coin,large,349.99,150000,Whale,US,iOS,,2024-05-22
595,38887,2024-05-28,coin,medium,79.99,30000,Minnow,Other,Android,,2024-04-30
596,42704,2024-05-28,coin,large,349.99,150000,Whale,UK,iOS,,2024-04-06
597,43915,2024-05-28,coin,medium,79.99,30000,Whale,US,iOS,,2024-04-05
598,46619,2024-05-28,coin,small,29.99,10000,Whale,US,iOS,,2024-05-26
599,49743,2024-05-28,coin,medium,79.99,30000,Minnow,US,iOS,,2024-04-17
600,49876,2024-05-28,coin,medium,79.99,30000,Minnow,Canada,Android,,2024-05-19
601,5355,2024-05-29,coin,medium,79.99,30000,Minnow,UK,iOS,,2024-05-05
602,6347,2024-05-29,coin,small,29.99,10000,Minnow,US,iOS,,2024-04-19
603,11699,2024-05-29,coin,medium,79.99,30000,Dolphin,US,iOS,,2024-04-25
604,12880,2024-05-29,coin,micro,2.99,1000,Minnow,Australia,iOS,,2024-05-29
605,17084,2024-05-29,coin,small,29.99,10000,Dolphin,US,iOS,,2024-05-09
606,19359,2024-05-29,coin,medium,79.99,30000,Whale,US,Android,,2024-05-01
607,20220,2024-05-29,coin,large,349.99,150000,Whale,Australia,iOS,,2024-04-04
608,21990,2024-05-29,coin,large,349.99,150000,Whale,Other,iOS,,2024-04-11
609,22619,2024-05-29,coin,large,349.99,150000,Whale,Other,Android,,2024-05-22
610,22814,2024-05-29,coin,large,349.99,150000,Whale,US,iOS,,2024-05-03
611,23065,2024-05-29,coin,large,349.99,150000,Whale,UK,iOS,,2024-04-08
612,23947,2024-05-29,coin,small,29.99,10000,Minnow,Germany,Android,,2024-04-15
