player_id,install_date,install_month,spend_segment,market,platform,experiment_group,total_revenue,total_sessions,total_spins,first_purchase_date,last_session_date
331,2024-09-24,2024-09,Minnow,US,Android,Control,0,1,16,,2024-09-25
332,2024-06-17,2024-06,Dolphin,US,Android,,0,57,2886,,2024-09-28
333,2024-08-15,2024-08,Minnow,US,iOS,Treatment,0,12,225,,2024-09-20
334,2024-06-10,2024-06,Minnow,US,iOS,,0,10,188,,2024-07-25
335,2024-05-29,2024-05,Minnow,US,Android,,0,34,689,,2024-09-27
336,2024-07-10,2024-07,Minnow,UK,iOS,Treatment,0,20,412,,2024-09-25
337,2024-04-16,2024-04,Whale,Germany,iOS,,1559.94,292,41288,2024-05-02,2024-09-28
338,2024-04-28,2024-04,Minnow,US,Android,,0,13,258,,2024-06-29
339,2024-05-07,2024-05,Dolphin,US,Android,,0,94,5191,,2024-09-28
340,2024-05-28,2024-05,Minnow,Other,iOS,,0,5,88,,2024-06-12
341,2024-07-20,2024-07,Minnow,US,iOS,Control,0,20,402,,2024-09-27
342,2024-09-03,2024-09,Dolphin,Other,iOS,Treatment,0,10,523,,2024-09-28
343,2024-07-21,2024-07,Minnow,US,iOS,Treatment,0,12,271,,2024-09-06
344,2024-05-30,2024-05,Minnow,US,iOS,,0,32,715,,2024-09-26
345,2024-05-19,2024-05,Minnow,Germany,iOS,,0,31,619,,2024-09-26
346,2024-04-06,2024-04,Minnow,Other,iOS,,0,37,770,,2024-09-28
347,2024-04-03,2024-04,Minnow,US,iOS,,0,5,127,,2024-04-21
348,2024-05-01,2024-05,Minnow,US,iOS,,0,40,773,,2024-09-03
349,2024-08-21,2024-08,Minnow,Germany,iOS,Control,0,9,185,,2024-09-25
350,2024-09-19,2024-09,Minnow,UK,Android,Treatment,0,4,59,,2024-09-27
351,2024-04-08,2024-04,Whale,Other,Android,,1399.96,307,43044,2024-04-14,2024-09-28
352,2024-07-15,2024-07,Dolphin,Other,Android,Control,0,44,2321,,2024-09-28
353,2024-09-09,2024-09,Minnow,US,iOS,Treatment,0,4,66,,2024-09-28
354,2024-08-20,2024-08,Dolphin,US,Android,Treatment,0,25,1333,,2024-09-27
355,2024-08-20,2024-08,Minnow,US,iOS,Control,0,8,153,,2024-09-15
356,2024-08-21,2024-08,Minnow,UK,iOS,Treatment,0,9,222,,2024-09-21
357,2024-04-08,2024-04,Minnow,US,Android,,0,39,687,,2024-08-08
358,2024-09-26,2024-09,Minnow,UK,iOS,Control,0,1,15,,2024-09-28
359,2024-07-24,2024-07,Minnow,UK,Android,Treatment,0,17,328,,2024-09-26
360,2024-09-25,2024-09,Minnow,US,iOS,Treatment,0,0,0,,
361,2024-04-08,2024-04,Minnow,Australia,Android,,0,43,887,,2024-09-25
362,2024-06-10,2024-06,Minnow,UK,Android,,0,16,307,,2024-07-26
363,2024-04-02,2024-04,Minnow,Canada,Android,,0,11,235,,2024-05-08
364,2024-06-29,2024-06,Whale,Germany,iOS,,1159.95,159,21658,2024-07-23,2024-09-28
365,2024-06-27,2024-06,Minnow,Germany,Android,,0,1,21,,2024-06-28
366,2024-06-08,2024-06,Minnow,US,iOS,,0,2,32,,2024-06-18
367,2024-07-23,2024-07,Dolphin,Other,Android,Control,0,44,2357,,2024-09-24
368,2024-05-15,2024-05,Minnow,Australia,iOS,,0,29,579,,2024-09-21
369,2024-07-29,2024-07,Minnow,US,iOS,Control,0,15,254,,2024-09-25
370,2024-04-07,2024-04,Minnow,US,Android,,0,25,543,,2024-07-08
371,2024-08-07,2024-08,Minnow,US,iOS,Control,0,10,205,,2024-09-27
372,2024-04-26,2024-04,Minnow,Germany,Android,,0,46,871,,2024-09-25
373,2024-06-16,2024-06,Dolphin,US,iOS,,0,60,3258,,2024-09-26
374,2024-07-04,2024-07,Minnow,Germany,Android,Treatment,0,28,531,,2024-09-28
375,2024-07-19,2024-07,Minnow,US,Android,Control,0,14,289,,2024-09-28
376,2024-08-09,2024-08,Minnow,US,iOS,Control,0,4,95,,2024-08-26
377,2024-04-17,2024-04,Minnow,US,Android,,0,14,306,,2024-06-01
378,2024-07-18,2024-07,Minnow,UK,Android,Treatment,0,18,315,,2024-09-27
379,2024-07-13,2024-07,Dolphin,Australia,iOS,Treatment,0,55,3225,,2024-09-22
380,2024-05-04,2024-05,Minnow,Australia,iOS,,0,5,124,,2024-05-17
381,2024-04-15,2024-04,Minnow,US,iOS,,0,39,794,,2024-09-20
382,2024-07-29,2024-07,Minnow,Canada,iOS,Control,0,13,246,,2024-09-22
383,2024-08-06,2024-08,Minnow,US,Android,Control,0,9,167,,2024-09-07
384,2024-05-26,2024-05,Minnow,Other,Android,,0,6,112,,2024-06-17
385,2024-08-04,2024-08,Minnow,UK,Android,Treatment,0,15,322,,2024-09-27
386,2024-08-04,2024-08,Minnow,UK,iOS,Treatment,0,12,254,,2024-09-24
387,2024-06-07,2024-06,Minnow,US,Android,,0,8,172,,2024-07-15
388,2024-07-23,2024-07,Minnow,Canada,iOS,Control,0,14,259,,2024-09-27
389,2024-06-12,2024-06,Minnow,UK,Android,,0,4,106,,2024-06-26
390,2024-06-23,2024-06,Minnow,Canada,Android,,0,20,356,,2024-09-11
391,2024-09-05,2024-09,Minnow,Other,iOS,Control,0,5,86,,2024-09-26
392,2024-07-03,2024-07,Minnow,Other,Android,Control,0,18,396,,2024-09-02
393,2024-05-04,2024-05,Dolphin,US,iOS,,0,107,5762,,2024-09-28
394,2024-05-18,2024-05,Minnow,UK,iOS,,0,10,227,,2024-06-27
395,2024-09-19,2024-09,Minnow,Germany,iOS,Treatment,0,1,13,,2024-09-25
396,2024-08-27,2024-08,Minnow,Other,iOS,Treatment,0,6,94,,2024-09-26
397,2024-08-15,2024-08,Minnow,US,iOS,Control,0,1,18,,2024-08-25
398,2024-06-09,2024-06,Minnow,Australia,iOS,,0,16,278,,2024-08-05
399,2024-08-18,2024-08,Minnow,Germany,iOS,Treatment,0,13,238,,2024-09-28
400,2024-05-04,2024-05,Minnow,Australia,iOS,,0,4,66,,2024-05-26
401,2024-07-26,2024-07,Minnow,UK,iOS,Treatment,0,15,300,,2024-09-21
402,2024-08-28,2024-08,Minnow,Germany,iOS,Control,0,7,147,,2024-09-17
403,2024-07-03,2024-07,Dolphin,UK,iOS,Treatment,0,61,3603,,2024-09-27
404,2024-07-23,2024-07,Minnow,US,iOS,Treatment,0,1,26,,2024-07-23
405,2024-09-10,2024-09,Minnow,US,iOS,Treatment,0,3,75,,2024-09-25
406,2024-04-30,2024-04,Minnow,US,iOS,,0,4,60,,2024-05-06
407,2024-05-21,2024-05,Minnow,Germany,iOS,,0,4,88,,2024-06-06
408,2024-06-01,2024-06,Minnow,US,Android,,0,8,147,,2024-06-28
409,2024-05-04,2024-05,Minnow,US,Android,,0,1,19,,2024-05-08
410,2024-06-11,2024-06,Minnow,Other,Android,,0,4,83,,2024-06-29
411,2024-08-31,2024-08,Minnow,Canada,Android,Control,0,6,107,,2024-09-25
412,2024-05-07,2024-05,Dolphin,US,Android,,0,106,5826,,2024-09-28
413,2024-08-07,2024-08,Minnow,US,iOS,Treatment,0,8,155,,2024-09-06
414,2024-04-03,2024-04,Minnow,US,iOS,,0,45,914,,2024-09-27
415,2024-07-26,2024-07,Whale,US,iOS,Control,79.99,93,12999,2024-08-17,2024-09-28
416,2024-04-15,2024-04,Whale,US,Android,,2529.92,267,37463,2024-04-25,2024-09-28
417,2024-09-28,2024-09,Minnow,Australia,Android,Treatment,0,0,0,,
418,2024-05-07,2024-05,Minnow,US,Android,,0,22,424,,2024-08-11
419,2024-04-02,2024-04,Minnow,Canada,Android,,0,3,61,,2024-04-12
420,2024-06-13,2024-06,Minnow,US,Android,,2.99,14,272,2024-07-22,2024-08-01
421,2024-06-02,2024-06,Minnow,Other,iOS,,0,1,11,,2024-06-13
422,2024-06-30,2024-06,Minnow,Canada,iOS,,0,10,167,,2024-07-28
423,2024-04-20,2024-04,Minnow,Other,Android,,0,17,337,,2024-06-10
424,2024-04-20,2024-04,Minnow,US,Android,,0,8,171,,2024-05-23
425,2024-04-08,2024-04,Minnow,Other,Android,,0,36,755,,2024-08-03
426,2024-08-27,2024-08,Minnow,Germany,iOS,Treatment,0,6,130,,2024-09-24
427,2024-07-31,2024-07,Minnow,US,iOS,Treatment,0,1,11,,2024-08-01
428,2024-08-02,2024-08,Minnow,US,iOS,Treatment,0,13,307,,2024-09-24
429,2024-04-16,2024-04,Dolphin,US,iOS,,0,93,5421,,2024-09-27
430,2024-08-04,2024-08,Minnow,US,iOS,Control,0,5,111,,2024-08-18
431,2024-06-13,2024-06,Minnow,UK,Android,,0,28,569,,2024-09-24
432,2024-07-14,2024-07,Minnow,US,Android,Control,0,16,302,,2024-09-06
433,2024-07-21,2024-07,Minnow,US,iOS,Treatment,0,13,245,,2024-09-11
434,2024-04-04,2024-04,Minnow,Other,iOS,,0,36,720,,2024-08-14
435,2024-05-07,2024-05,Minnow,US,Android,,0,39,814,,2024-09-14
436,2024-04-25,2024-04,Minnow,US,Android,,0,3,70,,2024-04-30
437,2024-07-05,2024-07,Minnow,US,iOS,Control,0,1,24,,2024-07-06
438,2024-07-17,2024-07,Minnow,Canada,iOS,Treatment,0,17,348,,2024-09-27
439,2024-04-10,2024-04,Minnow,UK,iOS,,0,12,253,,2024-06-02
440,2024-04-12,2024-04,Minnow,Other,Android,,0,41,775,,2024-09-07
441,2024-05-03,2024-05,Minnow,US,Android,,0,38,854,,2024-09-25
442,2024-04-06,2024-04,Minnow,Canada,iOS,,0,5,87,,2024-04-29
443,2024-04-18,2024-04,Minnow,Germany,iOS,,0,13,267,,2024-05-31
444,2024-07-01,2024-07,Minnow,UK,iOS,Treatment,0,24,535,,2024-09-26
445,2024-08-31,2024-08,Minnow,US,Android,Control,0,7,139,,2024-09-28
446,2024-06-14,2024-06,Minnow,US,iOS,,0,25,516,,2024-09-22
447,2024-04-15,2024-04,Minnow,Canada,Android,,0,17,353,,2024-06-19
448,2024-09-16,2024-09,Minnow,Other,Android,Treatment,0,4,84,,2024-09-22
449,2024-09-10,2024-09,Minnow,Australia,iOS,Treatment,0,2,29,,2024-09-27
450,2024-08-11,2024-08,Dolphin,US,Android,Control,0,40,2241,,2024-09-28
451,2024-05-18,2024-05,Minnow,US,iOS,,0,10,197,,2024-06-25
452,2024-09-20,2024-09,Minnow,Germany,Android,Control,0,1,22,,2024-09-27
453,2024-04-19,2024-04,Minnow,UK,iOS,,0,24,447,,2024-07-15
454,2024-07-06,2024-07,Minnow,US,iOS,Treatment,0,25,539,,2024-09-26
455,2024-04-05,2024-04,Minnow,Other,Android,,0,19,326,,2024-06-24
456,2024-06-20,2024-06,Minnow,UK,iOS,,0,11,207,,2024-08-04
457,2024-08-31,2024-08,Minnow,US,iOS,Control,0,6,97,,2024-09-28
458,2024-04-12,2024-04,Minnow,US,Android,,0,5,101,,2024-05-10
459,2024-06-27,2024-06,Minnow,Germany,Android,,0,1,13,,2024-07-05
460,2024-08-24,2024-08,Minnow,US,iOS,Treatment,0,11,237,,2024-09-25
461,2024-04-17,2024-04,Whale,Other,Android,,429.98,279,38731,2024-06-01,2024-09-28
462,2024-04-28,2024-04,Minnow,US,iOS,,0,2,47,,2024-05-09
463,2024-04-23,2024-04,Dolphin,Canada,Android,,0,105,6047,,2024-09-25
464,2024-07-25,2024-07,Minnow,US,Android,Control,0,12,216,,2024-08-30
465,2024-04-02,2024-04,Minnow,Canada,iOS,,0,21,373,,2024-06-29
466,2024-09-07,2024-09,Minnow,Australia,iOS,Control,0,2,43,,2024-09-10
467,2024-09-22,2024-09,Minnow,US,iOS,Control,0,3,53,,2024-09-25
468,2024-09-22,2024-09,Minnow,Australia,iOS,Treatment,0,0,0,,
469,2024-06-10,2024-06,Minnow,Canada,iOS,,0,24,450,,2024-09-04
470,2024-04-10,2024-04,Minnow,UK,Android,,0,6,125,,2024-05-14
471,2024-07-29,2024-07,Minnow,US,Android,Control,0,12,199,,2024-09-26
472,2024-09-06,2024-09,Minnow,Canada,Android,Treatment,0,9,189,,2024-09-25
473,2024-09-26,2024-09,Minnow,Germany,Android,Control,0,1,24,,2024-09-27
474,2024-08-23,2024-08,Minnow,Canada,Android,Treatment,0,5,89,,2024-09-12
475,2024-04-05,2024-04,Minnow,US,iOS,,0,20,361,,2024-06-23
476,2024-09-24,2024-09,Minnow,US,Android,Treatment,0,1,22,,2024-09-26
477,2024-05-03,2024-05,Minnow,US,Android,,0,20,369,,2024-07-14
478,2024-05-02,2024-05,Minnow,US,iOS,,0,5,83,,2024-05-24
479,2024-07-15,2024-07,Dolphin,US,Android,Treatment,0,58,3370,,2024-09-26
480,2024-09-23,2024-09,Minnow,US,iOS,Control,0,2,27,,2024-09-26
481,2024-09-25,2024-09,Minnow,US,iOS,Treatment,0,0,0,,
482,2024-06-24,2024-06,Minnow,Germany,Android,,0,9,200,,2024-08-13
483,2024-06-08,2024-06,Minnow,Germany,iOS,,0,24,467,,2024-09-19
484,2024-06-16,2024-06,Minnow,US,Android,,0,28,593,,2024-09-28
485,2024-08-01,2024-08,Minnow,US,Android,Treatment,0,13,245,,2024-09-21
486,2024-04-08,2024-04,Minnow,Australia,iOS,,0,39,857,,2024-09-26
487,2024-09-20,2024-09,Minnow,US,iOS,Treatment,0,1,15,,2024-09-24
488,2024-08-11,2024-08,Minnow,US,iOS,Control,0,12,242,,2024-09-25
489,2024-07-11,2024-07,Dolphin,Other,Android,Treatment,9.99,68,3544,2024-09-20,2024-09-28
490,2024-09-24,2024-09,Minnow,US,iOS,Treatment,0,2,32,,2024-09-26
491,2024-08-19,2024-08,Minnow,US,Android,Treatment,0,0,0,,
492,2024-04-27,2024-04,Minnow,Canada,iOS,,0,29,547,,2024-09-04
493,2024-05-19,2024-05,Minnow,Germany,iOS,,2.99,30,634,2024-08-26,2024-08-31
494,2024-07-07,2024-07,Minnow,US,Android,Control,0,15,300,,2024-09-07
495,2024-06-19,2024-06,Minnow,Australia,Android,,0,20,412,,2024-08-24
496,2024-06-20,2024-06,Minnow,US,iOS,,0,25,514,,2024-09-26
497,2024-04-16,2024-04,Minnow,US,Android,,0,2,31,,2024-05-03
498,2024-07-05,2024-07,Minnow,US,iOS,Treatment,0,22,417,,2024-09-27
499,2024-04-06,2024-04,Minnow,UK,Android,,0,32,638,,2024-07-21
500,2024-04-25,2024-04,Minnow,Canada,iOS,,0,38,781,,2024-09-27
501,2024-06-25,2024-06,Minnow,US,Android,,0,0,0,,
502,2024-08-09,2024-08,Minnow,US,iOS,Treatment,0,9,208,,2024-09-22
503,2024-06-20,2024-06,Minnow,US,Android,,2.99,12,238,2024-07-03,2024-08-01
504,2024-06-02,2024-06,Dolphin,US,iOS,,0,72,3968,,2024-09-24
505,2024-08-27,2024-08,Minnow,UK,iOS,Treatment,0,8,171,,2024-09-19
506,2024-08-20,2024-08,Minnow,Canada,Android,Control,0,2,43,,2024-08-23
507,2024-06-23,2024-06,Minnow,US,Android,,0,30,663,,2024-09-21
508,2024-09-24,2024-09,Dolphin,UK,Android,Treatment,0,2,108,,2024-09-26
509,2024-05-17,2024-05,Minnow,Other,Android,,0,18,385,,2024-07-23
510,2024-08-05,2024-08,Minnow,US,iOS,Control,0,13,265,,2024-09-25
511,2024-04-26,2024-04,Minnow,Other,Android,,0,20,365,,2024-06-26
512,2024-09-14,2024-09,Minnow,Germany,iOS,Control,0,4,64,,2024-09-27
513,2024-08-28,2024-08,Minnow,US,iOS,Treatment,0,5,100,,2024-09-15
514,2024-05-30,2024-05,Whale,US,Android,,729.97,222,31491,2024-06-20,2024-09-27
515,2024-05-01,2024-05,Minnow,US,Android,,0,4,82,,2024-05-10
516,2024-06-04,2024-06,Minnow,US,Android,,0,21,438,,2024-09-25
517,2024-09-11,2024-09,Minnow,US,Android,Treatment,0,5,92,,2024-09-25
518,2024-07-29,2024-07,Minnow,Other,Android,Treatment,0,1,10,,2024-08-03
519,2024-08-01,2024-08,Minnow,US,Android,Treatment,0,6,141,,2024-08-21
520,2024-07-02,2024-07,Minnow,US,iOS,Control,0,22,413,,2024-09-23
521,2024-07-20,2024-07,Whale,Other,Android,Treatment,699.98,124,17861,2024-07-20,2024-09-27
522,2024-05-19,2024-05,Minnow,US,Android,,0,9,181,,2024-06-22
523,2024-05-11,2024-05,Minnow,Australia,Android,,0,4,86,,2024-05-21
524,2024-08-07,2024-08,Minnow,US,Android,Treatment,0,12,255,,2024-09-21
525,2024-05-23,2024-05,Minnow,US,iOS,,0,6,123,,2024-06-06
526,2024-06-02,2024-06,Minnow,Canada,iOS,,0,10,219,,2024-07-10
527,2024-08-19,2024-08,Minnow,Australia,iOS,Treatment,0,9,174,,2024-09-26
528,2024-09-23,2024-09,Minnow,US,iOS,Control,0,3,83,,2024-09-28
529,2024-09-05,2024-09,Minnow,US,Android,Control,0,5,87,,2024-09-25
530,2024-08-08,2024-08,Minnow,Australia,iOS,Treatment,0,20,382,,2024-09-23
531,2024-09-12,2024-09,Minnow,Canada,Android,Control,0,3,68,,2024-09-25
532,2024-04-23,2024-04,Dolphin,US,iOS,,349.99,90,5243,2024-05-17,2024-09-26
533,2024-08-30,2024-08,Minnow,Other,iOS,Treatment,0,9,192,,2024-09-22
534,2024-04-01,2024-04,Minnow,Australia,iOS,,0,36,726,,2024-07-30
535,2024-05-28,2024-05,Dolphin,US,iOS,,79.99,73,4107,2024-09-22,2024-09-28
536,2024-09-12,2024-09,Minnow,Other,iOS,Treatment,0,4,85,,2024-09-22
537,2024-09-18,2024-09,Minnow,US,Android,Control,0,1,29,,2024-09-20
538,2024-06-09,2024-06,Dolphin,US,Android,,79.99,74,4040,2024-08-13,2024-09-27
539,2024-06-06,2024-06,Minnow,Australia,iOS,,0,24,536,,2024-08-07
540,2024-07-12,2024-07,Dolphin,Australia,Android,Control,0,64,3405,,2024-09-27
541,2024-09-11,2024-09,Minnow,US,Android,Control,0,7,139,,2024-09-27
542,2024-09-04,2024-09,Dolphin,Australia,Android,Treatment,0,16,840,,2024-09-28
543,2024-04-02,2024-04,Dolphin,UK,Android,,79.99,111,6196,2024-07-03,2024-09-27
544,2024-04-21,2024-04,Whale,Germany,Android,,699.98,277,38467,2024-06-07,2024-09-27
545,2024-04-11,2024-04,Minnow,Australia,iOS,,0,24,459,,2024-07-21
546,2024-08-05,2024-08,Minnow,Australia,iOS,Treatment,0,15,253,,2024-09-26
547,2024-04-06,2024-04,Minnow,Australia,Android,,0,10,209,,2024-05-08
548,2024-05-02,2024-05,Minnow,Canada,iOS,,0,16,324,,2024-07-28
549,2024-09-07,2024-09,Minnow,US,iOS,Treatment,0,2,30,,2024-09-20
550,2024-05-15,2024-05,Minnow,Other,iOS,,0,34,620,,2024-09-26
551,2024-08-19,2024-08,Minnow,US,Android,Treatment,0,1,27,,2024-08-23
552,2024-09-08,2024-09,Minnow,US,iOS,Treatment,0,4,62,,2024-09-13
553,2024-09-10,2024-09,Minnow,Germany,iOS,Treatment,0,3,60,,2024-09-25
554,2024-08-31,2024-08,Minnow,Canada,iOS,Control,0,5,103,,2024-09-28
555,2024-04-24,2024-04,Minnow,Australia,iOS,,0,27,590,,2024-08-11
556,2024-07-14,2024-07,Dolphin,UK,iOS,Treatment,0,50,2649,,2024-09-27
557,2024-04-16,2024-04,Minnow,US,iOS,,0,2,29,,2024-04-22
558,2024-06-28,2024-06,Minnow,Australia,iOS,,0,20,386,,2024-09-25
559,2024-06-18,2024-06,Minnow,US,Android,,0,23,463,,2024-09-20
560,2024-06-06,2024-06,Minnow,Other,iOS,,0,30,589,,2024-09-22
561,2024-06-22,2024-06,Minnow,Germany,iOS,,0,14,310,,2024-08-10
562,2024-05-01,2024-05,Minnow,Canada,Android,,0,36,670,,2024-09-27
563,2024-09-24,2024-09,Dolphin,US,Android,Treatment,0,4,185,,2024-09-27
564,2024-05-09,2024-05,Minnow,US,iOS,,0,12,226,,2024-07-08
565,2024-06-10,2024-06,Minnow,US,Android,,2.99,13,251,2024-06-19,2024-08-05
566,2024-08-07,2024-08,Whale,Other,iOS,Treatment,0,92,12493,,2024-09-27
567,2024-05-26,2024-05,Minnow,Australia,Android,,0,32,635,,2024-09-27
568,2024-09-05,2024-09,Minnow,UK,iOS,Control,0,3,46,,2024-09-18
569,2024-08-15,2024-08,Minnow,US,Android,Control,0,1,22,,2024-08-27
570,2024-07-08,2024-07,Minnow,US,iOS,Treatment,0,2,40,,2024-07-11
571,2024-05-25,2024-05,Minnow,Germany,Android,,0,25,495,,2024-09-13
572,2024-08-11,2024-08,Minnow,Other,iOS,Control,0,13,250,,2024-09-27
573,2024-04-24,2024-04,Minnow,US,Android,,0,4,79,,2024-05-12
574,2024-04-25,2024-04,Minnow,US,Android,,29.99,25,501,2024-06-27,2024-07-29
575,2024-08-08,2024-08,Minnow,Canada,Android,Treatment,0,16,294,,2024-09-28
576,2024-08-18,2024-08,Minnow,Other,iOS,Control,0,11,220,,2024-09-26
577,2024-05-14,2024-05,Minnow,Other,iOS,,0,14,271,,2024-07-04
578,2024-07-30,2024-07,Minnow,Other,Android,Control,0,12,255,,2024-09-21
579,2024-09-28,2024-09,Minnow,Canada,iOS,Control,0,0,0,,
580,2024-08-28,2024-08,Minnow,Germany,iOS,Treatment,0,6,99,,2024-09-18
581,2024-04-07,2024-04,Dolphin,Germany,iOS,,0,105,5605,,2024-09-26
582,2024-04-15,2024-04,Minnow,US,Android,,0,25,508,,2024-07-27
583,2024-09-28,2024-09,Minnow,US,iOS,Treatment,0,0,0,,
584,2024-07-20,2024-07,Minnow,US,Android,Control,0,19,402,,2024-09-28
585,2024-04-08,2024-04,Minnow,US,iOS,,0,46,924,,2024-09-24
586,2024-06-25,2024-06,Minnow,Other,iOS,,0,24,447,,2024-09-25
587,2024-07-07,2024-07,Minnow,UK,Android,Treatment,0,4,78,,2024-07-30
588,2024-08-08,2024-08,Minnow,US,iOS,Treatment,0,0,0,,
589,2024-05-19,2024-05,Minnow,Other,iOS,,0,19,364,,2024-08-23
590,2024-08-04,2024-08,Minnow,US,iOS,Control,0,10,206,,2024-09-12
591,2024-07-08,2024-07,Minnow,US,iOS,Treatment,0,7,126,,2024-08-05
592,2024-04-13,2024-04,Minnow,US,Android,,0,37,699,,2024-09-24
593,2024-09-18,2024-09,Minnow,UK,iOS,Control,0,1,13,,2024-09-18
594,2024-09-15,2024-09,Minnow,Other,iOS,Treatment,0,3,55,,2024-09-28
595,2024-09-13,2024-09,Minnow,US,iOS,Control,0,3,46,,2024-09-28
596,2024-08-16,2024-08,Minnow,Other,iOS,Treatment,0,10,174,,2024-09-24
597,2024-06-16,2024-06,Minnow,UK,Android,,0,8,134,,2024-07-05
598,2024-07-15,2024-07,Minnow,US,iOS,Control,0,1,17,,2024-07-18
599,2024-06-04,2024-06,Minnow,Australia,iOS,,0,29,615,,2024-09-27
600,2024-08-13,2024-08,Minnow,Canada,iOS,Treatment,0,12,253,,2024-09-23
601,2024-08-18,2024-08,Minnow,Other,Android,Treatment,0,6,148,,2024-09-23
602,2024-04-29,2024-04,Minnow,US,iOS,,0,39,753,,2024-09-28
603,2024-04-04,2024-04,Whale,US,Android,,1049.97,281,39009,2024-04-23,2024-09-28
604,2024-08-13,2024-08,Minnow,US,iOS,Treatment,0,9,185,,2024-09-24
605,2024-06-02,2024-06,Minnow,US,iOS,,0,27,514,,2024-09-27
606,2024-08-31,2024-08,Minnow,US,Android,Control,0,6,105,,2024-09-27
607,2024-04-04,2024-04,Minnow,UK,iOS,,0,49,923,,2024-09-28
608,2024-08-04,2024-08,Whale,US,iOS,Treatment,799.97,96,14193,2024-09-10,2024-09-28
609,2024-08-30,2024-08,Minnow,US,iOS,Treatment,0,8,174,,2024-09-28
610,2024-09-03,2024-09,Minnow,Other,iOS,Control,0,1,13,,2024-09-16
611,2024-06-24,2024-06,Minnow,US,iOS,,0,16,327,,2024-08-23
612,2024-07-22,2024-07,Minnow,US,iOS,Control,0,15,298,,2024-09-26
613,2024-08-30,2024-08,Minnow,US,iOS,Treatment,0,6,107,,2024-09-13
614,2024-04-02,2024-04,Minnow,Canada,iOS,,0,41,832,,2024-09-28
615,2024-07-21,2024-07,Minnow,US,Android,Control,0,9,171,,2024-08-23
616,2024-07-08,2024-07,Minnow,UK,iOS,Control,0,21,425,,2024-09-28
617,2024-05-29,2024-05,Minnow,US,iOS,,0,25,444,,2024-09-28
618,2024-09-15,2024-09,Minnow,US,Android,Treatment,0,2,29,,2024-09-21
619,2024-04-27,2024-04,Minnow,US,Android,,0,5,116,,2024-05-12
620,2024-07-28,2024-07,Minnow,Australia,iOS,Control,0,9,155,,2024-08-16
621,2024-07-10,2024-07,Minnow,Other,iOS,Control,0,17,398,,2024-09-08
622,2024-06-09,2024-06,Minnow,US,Android,,0,0,0,,
623,2024-05-13,2024-05,Minnow,US,iOS,,0,22,464,,2024-07-26
624,2024-08-22,2024-08,Minnow,Australia,iOS,Treatment,0,9,177,,2024-09-24
625,2024-08-08,2024-08,Minnow,US,Android,Control,0,12,242,,2024-09-16
626,2024-08-04,2024-08,Minnow,US,Android,Control,0,12,253,,2024-09-28
627,2024-07-15,2024-07,Dolphin,US,iOS,Control,349.99,57,3198,2024-08-01,2024-09-26
628,2024-05-14,2024-05,Minnow,Other,Android,,0,0,0,,
629,2024-09-25,2024-09,Minnow,US,Android,Treatment,0,1,22,,2024-09-25
630,2024-04-30,2024-04,Minnow,Other,iOS,,0,13,240,,2024-06-29
631,2024-07-27,2024-07,Minnow,US,iOS,Treatment,0,10,195,,2024-09-21
632,2024-07-31,2024-07,Minnow,UK,Android,Treatment,0,3,67,,2024-08-22
633,2024-07-21,2024-07,Minnow,US,Android,Control,0,0,0,,
634,2024-05-28,2024-05,Minnow,US,Android,,0,25,485,,2024-09-27
635,2024-06-18,2024-06,Minnow,Germany,iOS,,0,22,477,,2024-09-22
636,2024-07-24,2024-07,Minnow,US,iOS,Treatment,0,12,294,,2024-09-18
637,2024-04-01,2024-04,Minnow,US,iOS,,0,27,494,,2024-07-14
638,2024-09-16,2024-09,Minnow,Canada,Android,Control,0,2,58,,2024-09-24
639,2024-08-01,2024-08,Minnow,Other,Android,Treatment,0,9,161,,2024-09-05
640,2024-04-07,2024-04,Minnow,US,Android,,0,8,166,,2024-05-11
641,2024-08-31,2024-08,Minnow,US,iOS,Control,0,6,146,,2024-09-19
642,2024-04-20,2024-04,Minnow,US,iOS,,0,20,402,,2024-07-19
643,2024-04-18,2024-04,Minnow,Australia,iOS,,0,35,747,,2024-08-15
644,2024-06-01,2024-06,Minnow,Australia,Android,,0,3,71,,2024-06-11
645,2024-08-16,2024-08,Minnow,Canada,iOS,Treatment,0,11,241,,2024-09-24
646,2024-05-15,2024-05,Minnow,US,Android,,0,35,743,,2024-09-23
647,2024-04-14,2024-04,Minnow,US,iOS,,0,23,422,,2024-08-14
648,2024-05-21,2024-05,Dolphin,Other,Android,,0,77,4151,,2024-09-28
649,2024-05-20,2024-05,Dolphin,US,Android,,0,73,4123,,2024-09-28
650,2024-09-16,2024-09,Minnow,US,Android,Treatment,0,4,88,,2024-09-25
651,2024-09-20,2024-09,Minnow,UK,Android,Treatment,0,2,25,,2024-09-21
652,2024-06-01,2024-06,Dolphin,UK,iOS,,79.99,74,4073,2024-09-08,2024-09-28
653,2024-04-24,2024-04,Minnow,US,Android,,0,14,283,,2024-06-14
654,2024-06-05,2024-06,Minnow,US,iOS,,79.99,17,330,2024-07-27,2024-08-18
655,2024-04-20,2024-04,Minnow,US,iOS,,0,24,449,,2024-07-31
656,2024-04-13,2024-04,Minnow,Germany,Android,,0,38,749,,2024-09-28
657,2024-04-28,2024-04,Minnow,US,iOS,,0,42,837,,2024-09-22
658,2024-04-28,2024-04,Minnow,Australia,iOS,,0,37,780,,2024-08-30
